"score" "percentile"
"SFPQ" 0.273355924543265 19.3923924547096
"RGS16" 0.428714505979601 38.3240988607359
"CA14" 0.810140178445887 73.4047189192554
"MOB3C" 1.51571929136962 93.8180912656415
"CD55" 0.388210736818494 33.2005229409201
"ATP6V0B" 0.148705060000166 7.33984934321111
"CACNA1E" 3.62155734643634 99.5766668741829
"PEX14" 0.543803101173819 51.5843864782419
"FBLIM1" 0.833776550536598 74.8054535267385
"LEPRE1" 0.93197647561674 79.7671667808006
"DDAH1" 0.510280643118405 47.8988980887754
"SAMD13" 0.209625711268831 12.4883272116043
"CLK2" 0.675705217223142 63.6618315383179
"SPRTN" 0.448099320187866 40.55282325842
"HMCN1" 0.541582782698377 51.3229160181784
"EFCAB7" 2.07706276445152 97.5969619622735
"HSPB11" 0.51045152945505 47.9455892423582
"OR2W3" 2.18551322180609 98.026520575235
"ATP6V1G3" 0.728166283857609 67.6336923364253
"RD3" 0.721997502475136 67.1916827491751
"CD58" 1.22007916785442 89.136524933076
"MTF1" 0.0859608788089637 3.72284131233269
"MAP10" 1.62648438403223 95.1192180788147
"KCNJ9" 0.564750176914831 53.7819834402042
"PLA2G4A" 0.162962116804796 8.29857436344394
"GGPS1" 0.703362829122789 65.8843304488576
"RNF19B" 0.863868102905782 76.3991782356969
"OR2AK2" 1.09516491166394 85.930399053726
"EXOC8" 0.298159785442303 22.0008715682002
"MRPL20" 0.536324943167818 50.7999750980514
"MPZL1" 0.434200264974969 38.9279711137397
"TSSK3" 0.794670106665024 72.4740085911723
"AMPD1" 1.0904543042315 85.7872128494055
"PLD5" 0.257355716377226 17.1823445184586
"TRMT13" 0.722167241468891 67.2103592106082
"KCNK1" 0.391230102890496 33.6176305795929
"GRHL3" 1.32457424775057 91.1473572807072
"PYGO2" 0.538071851222427 51.0178671481043
"RCAN3" 1.01629278420555 83.3405964016684
"HIAT1" 0.799911360121232 72.7136898462305
"PPT1" 0.438030438511222 39.3793189317064
"MR1" 0.371133342792091 30.971798543236
"TXNIP" 0.506271843009511 47.3448297329266
"ACTN2" 0.405795029768009 35.3607669800162
"DMRTA2" 0.0714357834342635 2.92597895785345
"CLDN19" 0.675292483323278 63.6431550768848
"WDR47" 0.819785138010953 73.9961401979705
"AGO1" 0.610003267025837 58.3141380813049
"RGS2" 0.38822648866908 33.2067484280645
"GLIS1" 1.19283051630243 88.4828487829173
"DIRAS3" 0.674829584345828 63.5933511797298
"DEDD" 0.247517691764609 16.3543547282575
"CAPZA1" 0.803421867788233 72.9315818962834
"GDAP2" 0.589316850353865 56.2970802465293
"UTS2" 1.3081664606463 90.8672103592106
"PLEKHN1" 1.58761370631246 94.6834339787088
"DPH2" 1.00392797338885 82.8301064558302
"FMO5" 0.712495240503635 66.5629085475938
"TNFRSF1B" 0.457719234048428 41.7356658158501
"FAM69A" 0.293414764036642 21.4530286994957
"CACNA1S" 3.03313191965934 99.3214219012638
"LRRC40" 0.630135209543571 60.0510489945838
"WNT2B" 1.28180382062082 90.3131420033618
"SLC26A9" 0.869321833127019 76.754031002926
"FCRL4" 0.566539280420462 53.9998754902571
"RIT1" 0.271497292782936 19.1745004046567
"OR2G3" 0.951183864607855 80.6760879038785
"TMEM201" 0.980074585205891 81.9958911784847
"NOS1AP" 0.298545541940142 22.0257735167777
"MEAF6" 0.209625472769803 12.3607047251447
"C1orf226" 0.443886297617322 40.1108136711698
"ZMYND12" 0.571801933301002 54.5912967689722
"SPATA21" 0.738333776506488 68.5114860237814
"PTBP2" 0.235374736377704 15.2711199651373
"VANGL1" 0.801375184407734 72.7821702048185
"DESI2" 0.340727797752595 27.3796924609351
"PGBD2" 0.502097269716071 46.8405652742327
"HIST2H2BF" 0.276959880697548 19.7410197347942
"HDGF" 0.211099898770701 12.7591359023844
"DDR2" 0.507369714320151 47.5129178858246
"PPFIA4" 0.276053580805055 19.6289609661956
"ASB17" 0.35527326062808 28.9547407084604
"KIF21B" 2.16339650418276 97.9642657037913
"PGD" 0.618939395125238 59.1545788457947
"HEYL" 0.384984488219939 32.7958662765361
"MTMR11" 0.942389904719083 80.2091763680508
"VAV3" 0.383188128359581 32.6153271493494
"STXBP3" 0.933600036308018 79.8356471393887
"ALDH9A1" 0.610450403431215 58.3546037477433
"PPIAL4G" 1.36149145670513 91.6391707651124
"C1orf172" 0.297300452016699 21.913714748179
"NBPF15" 0.214212726408642 13.02371910602
"UBE2J2" 0.492337842885719 45.7262030753907
"GNL2" 0.605039774181344 57.9094814169209
"ZNHIT6" 0.639448328406408 60.7358525804644
"RBM15" 0.31559034310295 24.1050862229969
"PADI1" 1.04448048660623 84.2432920376019
"PI4KB" 0.96725766570978 81.4044698997697
"CDK11A" 1.24016295115481 89.5162796488825
"TMEM240" 0.0168193680420322 1.62485214468032
"LRRC8D" 0.540403195051427 51.1859553010023
"HNRNPR" 0.309162252843852 23.4451845856938
"AADACL4" 1.01025055306642 83.0729004544606
"C1orf168" 1.54585657636339 94.1667185457262
"TDRD5" 0.769195492558585 70.8149162671979
"RIIAD1" 0.33841894546902 26.9719230529789
"ZBTB18" 0.578516384419074 55.1827180476872
"CRP" 0.547931386223068 52.0046068604868
"STK40" 0.745599872046886 69.0966818153521
"FUBP1" 0.149741884665873 7.43323165037664
"ASH1L" 1.17704438090832 88.1030940671108
"NR1I3" 0.850118070980854 75.7455020855382
"MMP23B" 0.0266225650432423 1.67465604183527
"IFI16" 1.23298730402958 89.3606424702733
"NPPA" 0.743846799731188 68.9721720724647
"LAMB3" 0.356901614611283 29.1415053227915
"S100A3" 0.383328763111332 32.6277781236382
"PARK7" 0.133912018901329 6.4558301687107
"BRINP3" 1.00396365432835 82.8487829172633
"SELP" 0.548634324039447 52.0450725269252
"EPS8L3" 0.703181309344003 65.840752038847
"PPOX" 0.501857806728493 46.8032123513665
"TRABD2B" 0 0.778185893046131
"PTGS2" 0.567421918379492 54.0621303617008
"SLC25A34" 0.19752124365293 11.336612089896
"ZNF362" 0.113650970862677 5.3103405341468
"CTSK" 0.375745817085567 31.544543360518
"KCNN3" 0.23647700472365 15.3520512980141
"SCCPDH" 0.104928215272792 4.69713005042645
"IBA57" 0.730449956276495 67.8080059764677
"THEM4" 1.24500815971637 89.6345639046255
"PIK3CD" 0.816010859060278 73.7222187636183
"TINAGL1" 0.374600364391574 31.3951316690531
"PGLYRP4" 0.493706882941516 45.9440951254436
"TXNDC12" 0.908125318487228 78.6590300691029
"TNFRSF8" 0.70753968851289 66.2267322417979
"FOXE3" 0.489449268055774 45.2904189752848
"PIGK" 1.02169723530852 83.5491502210048
"OR4F29" 0 0.778185893046131
"TSPAN2" 0.450270850143925 40.7925045134782
"RCC1" 0.27547348137095 19.5418041461744
"BROX" 0.26432826129467 18.3433978708834
"PARS2" 0.696502589826045 65.1870758886883
"BNIPL" 0.239020385967469 15.4890120151902
"CHD1L" 0.931487725066661 79.7422648322231
"MSTO1" 0.308024580551942 23.1339102284754
"RGS1" 0.334639748805583 26.4458693892797
"RERE" 2.07684328664365 97.5907364751292
"PTPRC" 0.463230611520374 42.3893419660088
"HRNR" 6.25860067826675 99.8879412314014
"CASQ1" 1.16850967445598 87.922554939924
"FOXD2" 0.0996123534855157 4.31114984747556
"H3F3A" 0.0376499925493131 1.97659216833717
"RABIF" 0.504209974346337 47.0460063499969
"DYRK3" 0.253549510471564 16.8648446740957
"RBM34" 0.505013427112228 47.1705160928843
"TEDDM1" 0.867098259371641 76.6481977214717
"TBCE" 0.420990661372086 37.296893481915
"CTRC" 0.167800965212848 8.94602502645832
"DCAF6" 0.140342433900628 6.91651621739401
"YRDC" 0.193028670740031 10.9412936562286
"KIF17" 0.835596736720329 74.9175122953371
"NPHS2" 0.0653346118471927 2.70186142065617
"WDR77" 0.213928305815788 12.9925916702982
"DNAJC8" 0.0752995809534378 3.02558675216336
"PSMB4" 0.21901399402418 13.5186453339974
"SPTA1" 0.961093153919975 81.1118720039843
"ERO1LB" 0.63126371929358 60.1568822760381
"GTF2B" 0.189572423425252 10.7389653240366
"EXTL2" 0.563239260237006 53.6201207744506
"YTHDF2" 0.136915469172881 6.82935939737284
"CNIH4" 0.195438521117929 11.0751416298325
"TTC22" 0.579614909185688 55.2761003548528
"OSBPL9" 0.385309115715847 32.8643466351242
"PDE4B" 0.391828229493486 33.7421403224802
"ADIPOR1" 0.301199420779263 22.6234202826371
"GJC2" 0.380245951258929 32.2168959721098
"DNTTIP2" 0.903938873108317 78.5531967876486
"SMG7" 0.795845425993641 72.5269252318994
"ZCCHC11" 0.588272524068245 56.2348253750856
"SDE2" 0.33477027405272 26.5952810807446
"TATDN3" 1.75590859027296 95.9472078690158
"LAMC2" 0.501991425736069 46.8156633256552
"SLC2A7" 1.2806397166062 90.2695635933512
"F5" 1.80734719305769 96.2647077133786
"GUK1" 1.14635127936548 87.4307414555189
"VPS72" 0.446433488664695 40.3442694390836
"ACP6" 0.623993319824724 59.6463923301998
"ACTA1" 0.790651748791464 72.1814106953869
"FCER1G" 0.26696059326492 18.6204320488078
"RNF11" 0.172533657298405 9.37869638299197
"POU2F1" 0.356069195758174 29.0543485027703
"PEAR1" 0.908107843137203 78.6465790948142
"EPHB2" 0.489982843684024 45.4771835896159
"PPIAL4B" 0 0.778185893046131
"TMEM54" 0.111793528425755 4.8870074083297
"SLC6A17" 2.00183551833907 97.3230405279213
"TMEM63A" 0.684113254015052 64.2843802527548
"CD1C" 0.408913183843873 35.8152275415551
"UCK2" 0.584486298229243 55.7741393264023
"WLS" 0.376798858557631 31.8060138205815
"BARHL2" 0.398449828556035 34.6386104712694
"MAST2" 0.848983022109427 75.7019236755276
"TMOD4" 0.381057991494339 32.2978273049866
"SOX13" 1.45257289205843 92.9465230654299
"NUP210L" 1.12679490325649 86.9451534582581
"PPM1J" 0.83574276629387 74.9486397310589
"ILF2" 0.209625794224828 12.5568075701924
"OR14A16" 1.40074086167261 92.2368175309718
"ZYG11A" 0.956933938676542 80.9064309282201
"FAM46B" 1.2537842488133 89.7902010832348
"ARHGAP30" 1.38036657714292 91.9504451223308
"EPHA2" 0.669961143377162 63.1637925667684
"TCHH" 1.13892967729107 87.2315258668991
"HIST2H4A" 0 0.778185893046131
"AQP10" 0.0358131611977124 1.81472950258358
"PLA2G2A" 0.601529291114584 57.4425698810932
"HENMT1" 0.180323775515044 9.87984809811368
"UBQLN4" 0.139791723649489 6.90406524310527
"PIAS3" 0.47738830116091 43.9955176492561
"MRPL24" 0.52669973835752 49.6856128992094
"MARK1" 0.167600506128678 8.87754466787026
"EIF2B3" 0.249569078738629 16.4850899582892
"RPA2" 0.338417896792314 26.9376828736849
"TAS1R3" 1.38717437684115 92.0562784037851
"GNG5" 0.0752999273635993 3.19367490506132
"CSDE1" 0.247548731819641 16.3668057025462
"ELF3" 0.766342556969597 70.6655045757331
"CPSF3L" 0.673095081293256 63.39413559111
"MAGI3" 0.273591564216795 19.3986179418539
"ZFP69B" 0.340278913657159 27.3298885637801
"SWT1" 1.0179323310065 83.3966257859677
"SIPA1L2" 0.903155331505315 78.4660399676275
"IRF6" 0.214344868355228 13.0423955674532
"RPS8" 0.284250292573576 20.5565585507066
"UHMK1" 0.619408696400356 59.1981572558053
"AGO4" 0.540514383378925 51.2170827367242
"CKS1B" 0.0752999273635993 3.19367490506132
"FAF1" 0.281085990989654 20.1892548091888
"LCK" 0.644963303742567 61.2276660648696
"TMEM57" 1.05623598499221 84.6853016248521
"S100A14" 0.456481507142867 41.5426757143747
"AMY2A" 0.547202002488558 51.9516902197597
"RPL22" 0.199224390555131 11.4984747556496
"DISP1" 1.23991690302363 89.4976031874494
"DENND4B" 0.924015051294976 79.4496669364378
"DCST2" 0.836559991184334 74.9984436282139
"SPATA6" 0.631753812942193 60.2004606860487
"C1orf159" 1.30652911339255 90.8423084106331
"C1orf210" 1.27894701401596 90.2384361576293
"SLC5A9" 1.27967134116317 90.2508871319181
"CLCA2" 0.819306038354557 73.9587872751043
"PRMT6" 0.133781294975543 6.43092822013323
"PRPF38B" 0.565527913425733 53.8753657473697
"OR2T34" 1.60878920063889 94.938678951628
"FAM151A" 0.615789964089867 58.8495299757206
"PARP1" 0.711233954018102 66.4446242918508
"CD34" 1.59092386746412 94.7083359272863
"RNF207" 1.27730817446047 90.2259851833406
"TAF1A" 0.648821868080138 61.5327149349437
"CD244" 0.417677831459607 36.8673348689535
"TNFSF4" 0.334639914445861 26.4738840814294
"TMEM56-RWDD3" 0.0652116000004089 2.64583203635685
"CADM3" 0.381879282470067 32.3663076635747
"AK4" 0.34506733349502 27.8777314324846
"YIPF1" 0.47695028235783 43.9208118035236
"RAB3B" 0.443897486940773 40.1606175683247
"CMPK1" 0.317690823159032 24.3260910166221
"ENSA" 0.355669012310716 28.9952063748988
"TTC34" 0 0.778185893046131
"AUNIP" 0.298825715584793 22.0382244910664
"EPHX1" 1.49802693282008 93.606424702733
"HECTD3" 0.647262167306516 61.3895287306232
"TNNI3K" 0.753055347141477 69.6382991969122
"CRYZ" 0.104928215272792 4.69713005042645
"TAS1R1" 2.04312772750367 97.4724522193862
"VAMP3" 0.209625747562173 12.5194546473262
"TMEM234" 0.308132421712376 23.177488638486
"ZP4" 0.610762267586743 58.401294901326
"CRNN" 0.398301674899818 34.5639046255369
"FMO2" 1.76465887937499 96.0343646890369
"RPTN" 1.37128643615779 91.7885824565772
"RAVER2" 0.2703515476226 18.9752848160369
"DTL" 1.45059498978867 92.9029446554193
"SMPDL3B" 0.285139913546549 20.7931270621926
"PDZK1" 0.389859177587318 33.4121895038287
"SLC6A9" 1.72830648561827 95.8102471518396
"SYT14" 0.835405550589801 74.9050613210484
"TCEA3" 0.300864583471926 22.3557243354292
"GPR89A" 0.141375370669611 6.97565834526552
"ADPRHL2" 1.06874110788082 85.0152524435037
"RPF1" 0.604115196258407 57.8160991097553
"CEPT1" 0.52709972248554 49.7603187449418
"B3GALNT2" 0.521449218330031 49.0443877233393
"APITD1" 0.536324945883867 50.8124260723402
"MYOM3" 0.510781118847362 48.0047313702297
"OR2L3" 1.06906980115015 85.0401543920812
"ZNF683" 1.37916498816412 91.9006412251759
"UTP11L" 0.342410954049901 27.5446678702608
"FDPS" 0.571556384845695 54.5663948203947
"HIPK1" 1.40087725890826 92.2430430181162
"MAD2L2" 0.166880092458388 8.74992218141069
"FMN2" 0.455814843980166 41.4430679200647
"SPOCD1" 1.21555914034234 89.0057897030443
"PAX7" 0.351448663541069 28.593662454087
"BTG2" 0.284250395810742 20.597024217145
"NTRK1" 0.307518145074646 23.0903318184648
"SLC2A5" 0.667512216806804 63.0455083110253
"IGSF3" 1.56032293527251 94.3783851086348
"NFIA" 0.662472327516303 62.634626159497
"MAPKAPK2" 0.5917231917327 56.5398742451597
"NMNAT1" 1.13903827578144 87.2377513540435
"PTPN22" 0.959806406489871 81.0247151839632
"EIF4G3" 0.576136787352335 54.9586005104899
"HIST3H3" 0.856087112373696 76.0256490070348
"TNFRSF9" 0.176430752408643 9.61215215090581
"PODN" 0.894530910782542 78.0551578160991
"ETNK2" 0.261566436675013 17.661707028575
"MFN2" 0.366419060622026 30.3430243416547
"HP1BP3" 0.335836179410152 26.7011143621988
"SF3A3" 0.260846483333383 17.5807756956982
"KIF14" 0.348929974743789 28.2761626097242
"SH2D2A" 0.65875240854993 62.3171263151342
"CYP4A22" 2.70508321946541 99.0039220569009
"SCAMP3" 0.566837571946614 54.0123264645458
"ERMAP" 0.759494943137226 70.1550146298948
"IGSF9" 0.368081303019468 30.5422399302745
"HIST2H3D" 0.164112254463716 8.52269190064123
"PMVK" 1.31094488187821 90.9107887692212
"MPC2" 0.784935108681603 71.8732490817406
"ZBTB8OS" 0.50594128850029 47.2763493743385
"KIAA0319L" 0.68586035610321 64.4835958413746
"TRIM63" 0.313675286509627 23.8560667372222
"NOTCH2" 0.235833339436886 15.3084728880035
"RRAGC" 0.370808901130128 30.853514287493
"SLC44A5" 0.353665426928281 28.7555251198406
"THEMIS2" 0.523905064865641 49.3867895162796
"GBP4" 3.20510097234239 99.4521571312955
"ST6GALNAC3" 0.146588309586815 7.18421216460188
"MAN1A2" 0.715942895391106 66.8057025462242
"SLAMF6" 0.554623177542386 52.648944779929
"ELK4" 0.444310376116587 40.2135342090519
"CC2D1B" 0.767107342124603 70.715308472888
"ANKRD65" 0.265981742040314 18.5083732802092
"URB2" 2.34386114110622 98.3626968810309
"ABCD3" 0.577713749527567 55.1080122019548
"AMY1C" 0.956210196431831 80.8566270310652
"GIPC2" 0.242718976927749 15.7006785780987
"AGRN" 0.470809964303085 43.167527859055
"LHX4" 0.429139155354829 38.3739027578908
"CELA3B" 2.67325204527014 98.9603436468904
"ITPKB" 1.0181507448754 83.4215277345452
"KLF17" 0.398572207886727 34.6697379069912
"MYOC" 0.347018796433709 28.0893979953931
"HPDL" 0.526187135019983 49.6046815663326
"RGS13" 0.768485768779748 70.7900143186204
"CD247" 0.334428151978909 26.4271929278466
"SYF2" 0.237044459907841 15.3862914773081
"GRIK3" 0.837933582191594 75.1105023968125
"SLAMF7" 0.611619288084753 58.4697752599141
"NADK" 0.370263099857831 30.7414555188944
"HAO2" 0.542023894218155 51.3602689410446
"NBL1" 0.251325950110608 16.7029820083422
"DIO1" 0.612270076786064 58.5071281827803
"MAGOH" 0.150599508317037 7.53283944468655
"EBNA1BP2" 0.770241311212248 70.8896221129303
"ASTN1" 2.5203278074371 98.7362261096931
"S100A7" 0.25953799855962 17.4064620556559
"AMPD2" 1.41445773215144 92.4484840938803
"KCTD3" 1.2858774436328 90.4127497976717
"PYCR2" 0.395056101449908 34.1281205254311
"HIST3H2BB" 0.434200264974969 38.9279711137397
"ARHGEF19" 0.730852491563449 67.8515843864782
"WDR3" 0.924584435719572 79.5056963207371
"LPPR5" 0.271497685096945 19.1931768660898
"KLHDC9" 0.638368638005111 60.6486957604432
"PRCC" 1.29100136870067 90.537259540559
"SMAP2" 0.474636810182621 43.6468903691714
"HORMAD1" 0.454739374654351 41.3185581771774
"UBR4" 5.01051446111903 99.831911847102
"ZNF697" 0.365478869171273 30.2247400859117
"ALPL" 0.366848950932578 30.3990537259541
"TRIM62" 0.4935614842526 45.9191931768661
"PIGM" 0.61514285266947 58.7872751042769
"EIF2D" 0.259878034244021 17.4687169270995
"KIF26B" 0.492351844306826 45.7635559982569
"RAB42" 0.841119090521867 75.2910415239993
"ID3" 0.969792859066478 81.5663325655233
"FCRL6" 0.574075893500058 54.740708460437
"FAM43B" 0.0752999273635993 3.19367490506132
"GNAI3" 0.591717336024908 56.51185955301
"ITLN1" 0.315037025203917 24.0801842744195
"FCGR2B" 0.398407665471221 34.5825810869701
"RFWD2" 0.491063416155274 45.5767913839258
"MXRA8" 0.380740475970789 32.2853763306979
"RHD" 3.98244569809158 99.6949511299259
"TAGLN2" 0.160970546126054 8.21764303056714
"FMO4" 2.038590767631 97.4537757579531
"PAQR6" 0.213928191879705 12.9863661831538
"ANGPTL3" 0.251318630391707 16.684305546909
"GLRX2" 0.693282293363014 64.9878603000685
"LRRC38" 0 0.778185893046131
"KIFAP3" 0.6993941634818 65.5232521944842
"ZNF648" 0.328665290514059 25.7984187262653
"DRAXIN" 1.85035289221119 96.5386291477308
"ALDH4A1" 0.0870788725594408 3.73529228662143
"COPA" 0.695060808351111 65.131046504389
"OR2L5" 0 0.778185893046131
"COA6" 0.378153524744466 31.9709892299072
"ZNF692" 0.836066222927945 74.9735416796364
"SH3GLB1" 0.457878114740509 41.7481167901388
"ALG14" 1.03991643368317 84.1250077818589
"OR2G2" 0.638584208797086 60.6984996575982
"TCHHL1" 0.606065216303493 58.0339911598083
"FCRL3" 0.707359818721682 66.2142812675092
"PRDX1" 0.697291484057801 65.2897964265704
"SGIP1" 1.10516389874851 86.3039282823881
"COLGALT2" 0.585853932485564 55.9422274793003
"DCLRE1B" 0.439493503252157 39.5878727510428
"TP73" 0.616303630625051 58.8868828985868
"SCNN1D" 1.47184622128276 93.2577974226483
"GJA4" 0.637032837838286 60.5179605304115
"CCNL2" 0.831889258104568 74.6933947581398
"CDC42SE1" 0.130423000000115 6.14766855506443
"EFNA1" 0.276634831041074 19.6849903504949
"AKR7A2" 0.777316597597485 71.3316317001805
"OR4F5" 0.550830500006127 52.2318371412563
"ADAMTS4" 0.618429418838689 59.1047749486397
"MAN1C1" 1.09128283430778 85.8121147979829
"COX20" 0.419083175688709 37.0136338168462
"HSPA6" 0.269590137525467 18.9317064060263
"PHC2" 0.879954586948857 77.3080993587748
"GBP2" 1.33571502098809 91.2718670235946
"C1orf52" 0.164111837236116 8.41374587561477
"OR2T2" 0.867092631287454 76.6419722343273
"TSNAX" 0.61048783701894 58.3732802091764
"TIE1" 0.534905559137559 50.6318869451535
"HHIPL2" 0.872270935399032 76.8536387972359
"CAMK1G" 0.587155032042078 56.0605117350433
"CDC20" 0.308194553632928 23.330013073523
"LYPLA2" 0.73490142026932 68.184647948702
"CELF3" 0.168875314161088 9.03940733362386
"MMEL1" 1.11752843531478 86.7210359210608
"HCN3" 0.671010468988748 63.2634003610783
"MARC1" 0.615129717519287 58.7810496171325
"MCL1" 0.293459000992069 21.4717051609288
"ADCY10" 1.55956810234468 94.365934134346
"PTPN7" 0.401492644120491 34.9498848284878
"CDC7" 0.290981449637114 21.2538131108759
"SNX7" 0.511939944701818 48.1292411131171
"CPT2" 0.397465941035786 34.4891987798045
"HEATR1" 2.32098513970226 98.3066674967316
"PMF1-BGLAP" 1.42871010485857 92.6103467596339
"ITGB3BP" 0.358960170279266 29.3158189628338
"FASLG" 0.622083565832598 59.4907551515906
"DPT" 0.130485657113467 6.25661458009089
"RGS5" 0.681677037924118 64.1038411255681
"ACTL8" 1.04897231789515 84.4238311647886
"DFFA" 0.224164637469874 13.833032434788
"TMEM51" 0.530109763169868 50.1089460250265
"IL12RB2" 0.767020266397923 70.7028574985993
"CD5L" 0.365357298170995 30.2060636244786
"NBPF4" 0.183608666666667 10.1662205067547
"CYB5R1" 0.771647480738668 71.0079063686733
"MUL1" 0.496283144738296 46.255369482662
"LEMD1" 0.166879762386336 8.7281329764054
"PABPC4" 0.389488467646558 33.3312581709519
"ABCB10" 0.991302543091563 82.3818713814356
"KLHL12" 0.215735414102171 13.1855817717736
"NR5A2" 0.292488689782528 21.3783228537633
"RNASEL" 0.280283188726902 20.0834215277345
"NAV1" 2.14386057990909 97.8957853452033
"APCS" 0.826243923084662 74.3292037601942
"PPAP2B" 0.363084151603087 29.975720600137
"C1QB" 0.298104834338727 21.9821951067671
"SLFNL1" 0.451468798124891 40.9388034613709
"BRINP2" 0.656824702961401 62.1677146236693
"S100A10" 0.133780371215113 6.40602627155575
"C1orf189" 0.451799102301381 41.0197347942476
"DMAP1" 0.361980744616412 29.8200834215277
"PHF13" 0.589741578701748 56.3375459129677
"SLC35A3" 0.68167762326892 64.1100666127124
"TOMM40L" 0.454975335728173 41.3496856128992
"CACYBP" 0.398687753951636 34.6853016248521
"JAK1" 0.493104049326923 45.8569383054224
"TOR1AIP2" 0.964658689039218 81.3235385668929
"LYSMD1" 0.189076607722902 10.7265143497479
"GNPAT" 0.449774741425453 40.7333623856067
"PPIE" 0.328008595420809 25.6178795990786
"FCRLA" 0.393855759094237 34.0098362696881
"BSND" 0.163701110683465 8.38573118346511
